x, y, cost, index, parent_index;
161.703124, -15.764103, 199.705885, 16510, 811;
162.177780, 18.151993, 202.618748, 16511, 16299;
16.655839, 19.337616, 2.973668, 16512, 0;
90.597081, -1.407393, 114.965365, 16513, 11466;
1.749250, 17.140514, 12.282971, 16514, 7378;
183.771229, -1.811756, 208.764322, 16515, 15608;
162.271654, -9.548259, 193.624644, 16516, 3063;
56.463890, -8.266365, 78.237406, 16517, 7784;
50.433562, -7.150824, 72.140460, 16518, 8317;
112.833018, -0.506534, 137.288495, 16519, 16109;
189.908004, 0.253422, 215.010049, 16520, 10432;
125.466485, 1.870324, 150.107757, 16521, 9774;
-1.480350, 12.271956, 16.506950, 16522, 11456;
116.142357, 1.262244, 140.701245, 16523, 16022;
176.299481, 1.069385, 201.349378, 16524, 6705;
161.656109, 10.698678, 194.998747, 16525, 7999;
160.860390, -9.765887, 193.658601, 16526, 3791;
161.391892, 14.081466, 198.380833, 16527, 5087;
75.723579, 1.947488, 103.230490, 16528, 15978;
80.494464, 0.912050, 105.367164, 16529, 7086;
-2.985853, 6.749231, 20.945258, 16530, 2355;
124.955971, 1.952691, 149.551037, 16531, 1871;
189.876057, 0.787672, 214.976241, 16532, 16443;
48.898256, 0.529852, 103.936462, 16533, 15666;
181.965023, -1.757271, 206.957297, 16534, 15608;
2.097445, 5.241201, 19.958388, 16535, 16191;
101.778342, 1.135530, 126.329446, 16536, 13335;
32.066799, -7.648470, 54.680638, 16537, 9378;
51.171006, -8.128530, 72.938121, 16538, 11279;
3.911258, 2.834290, 22.278007, 16539, 7822;
187.604654, -0.745284, 212.692667, 16540, 7340;
-3.715704, 13.745343, 18.220965, 16541, 4898;
75.714423, -4.527344, 98.145032, 16542, 16028;
109.725420, -0.526859, 134.187904, 16543, 12298;
188.266852, -1.447486, 213.274275, 16544, 3623;
22.698961, 14.989489, 9.206356, 16545, 4144;
6.757761, 1.143847, 26.123276, 16546, 16454;
159.299046, 0.847208, 184.164856, 16547, 13872;
31.755120, -7.829458, 54.661819, 16548, 11054;
144.818863, -0.139492, 169.419066, 16549, 4168;
57.749639, 0.192186, 130.502893, 16550, 4949;
15.091017, 20.509708, 2.736595, 16551, 0;
1.723874, 2.219493, 23.002364, 16552, 296;
134.800902, -0.487163, 159.345984, 16553, 617;
125.317831, 0.817552, 149.894410, 16554, 14989;
131.364868, 0.354175, 155.885988, 16555, 7771;
105.987300, 0.325043, 130.418676, 16556, 16328;
140.294283, 1.440426, 164.990134, 16557, 16387;
48.921182, -6.068551, 70.643095, 16558, 5782;
60.918591, -1.908602, 138.320099, 16559, 11389;
140.562473, 0.642238, 165.235393, 16560, 5664;
-1.966672, 9.950174, 18.019746, 16561, 13081;
164.128362, 1.746878, 189.077659, 16562, 5553;
117.493936, -0.944120, 141.932205, 16563, 5227;
161.312118, -1.304139, 186.179602, 16564, 11595;
154.572175, -0.238082, 179.433667, 16565, 15814;
61.376364, 1.956811, 133.373382, 16566, 6537;
57.073423, -9.697544, 78.979532, 16567, 6126;
161.158229, -7.682606, 191.601893, 16568, 15626;
0.566546, 1.403084, 24.027879, 16569, 10414;
160.761380, -10.706539, 194.604449, 16570, 16526;
112.753954, -0.518293, 137.208800, 16571, 16109;
36.595244, -9.569349, 59.253473, 16572, 5452;
0.763238, 0.372541, 24.988721, 16573, 14803;
15.848319, 17.454411, 1.927162, 16574, 0;
162.408139, 0.672787, 187.259437, 16575, 9866;
160.806021, 8.079366, 192.436396, 16576, 15383;
49.638118, -6.195589, 71.371199, 16577, 16558;
93.808030, -1.300109, 118.178196, 16578, 13808;
155.926659, -0.936706, 180.774766, 16579, 9906;
4.505961, 16.462971, 9.617934, 16580, 12141;
64.036226, -7.947888, 85.817115, 16581, 13969;
164.219382, 12.911065, 197.633056, 16582, 11340;
8.555457, 21.014051, 6.223474, 16583, 15859;
74.571825, -4.478970, 96.927954, 16584, 9736;
11.593773, 15.594703, 3.402766, 16585, 6090;
-3.707491, 12.810058, 18.460570, 16586, 3691;
77.214402, 0.141795, 102.252092, 16587, 16115;
100.103680, -0.278495, 124.515656, 16588, 3490;
158.454926, -1.061972, 183.306135, 16589, 16579;
-3.877021, 14.062344, 18.308057, 16590, 9021;
124.490918, 1.171633, 149.114208, 16591, 16335;
161.758269, 14.831345, 199.133075, 16592, 7023;
98.374285, -0.432049, 122.778866, 16593, 10425;
12.355324, 17.620447, 1.687904, 16594, 0;
184.575434, -0.249727, 209.519987, 16595, 11561;
73.236315, -1.511651, 99.309997, 16596, 13739;
63.062911, -9.629324, 84.975943, 16597, 2341;
40.756756, -7.963333, 62.531020, 16598, 9317;
-1.724727, 10.990827, 17.260174, 16599, 153;
81.957382, 1.926151, 107.147201, 16600, 16529;
163.031365, 5.373271, 190.106491, 16601, 8281;
51.750789, -8.994749, 73.591775, 16602, 6054;
163.264915, 17.603186, 202.074308, 16603, 4350;
81.182954, -0.466979, 105.426547, 16604, 8051;
18.196052, -0.927712, 37.831996, 16605, 15407;
15.162007, 0.760279, 34.605014, 16606, 8708;
8.647490, -1.717334, 29.149408, 16607, 253;
143.367328, -1.866620, 167.997909, 16608, 8533;
4.091123, 20.239849, 10.164608, 16609, 15373;
42.460433, -1.693277, 83.269358, 16610, 15192;
32.678140, 0.134605, 55.479663, 16611, 14370;
45.185383, -9.549232, 67.194926, 16612, 16016;
31.919208, -3.495991, 51.919749, 16613, 16336;
-4.392800, -1.543261, 28.608115, 16614, 97;
30.115520, -0.345756, 49.598099, 16615, 273;
162.804659, -19.809127, 203.848702, 16616, 12422;
74.994747, -0.408823, 100.784119, 16617, 6532;
24.900607, 0.547425, 44.331872, 16618, 12357;
24.779024, -0.625177, 44.311621, 16619, 2600;
32.376535, -7.101498, 54.460556, 16620, 8757;
71.281859, 1.500915, 107.874991, 16621, 3667;
60.269440, -0.052133, 137.357683, 16622, 12649;
158.711139, 1.378995, 183.616888, 16623, 16351;
175.308871, 0.986090, 200.352488, 16624, 5337;
94.357289, -0.860525, 118.765303, 16625, 8102;
41.842561, -8.444226, 63.682957, 16626, 15629;
33.084135, 0.793396, 57.236654, 16627, 6809;
160.884714, 9.650274, 193.966415, 16628, 13648;
133.093994, 0.475566, 157.619371, 16629, 16555;
-0.091628, 6.378066, 19.592915, 16630, 15903;
164.040732, -14.406104, 198.762433, 16631, 9610;
47.969540, -8.573497, 69.799334, 16632, 16140;
21.331189, -0.128193, 40.828214, 16633, 1822;
56.987976, -1.839023, 127.447707, 16634, 16313;
0.142889, 5.693033, 20.097878, 16635, 9606;
181.136442, -1.203845, 206.149389, 16636, 14622;
-0.711398, 18.101839, 14.714515, 16637, 14113;
-8.440805, -1.386870, 30.946307, 16638, 15630;
115.985438, -1.120679, 140.419987, 16639, 9791;
163.634800, -6.623706, 191.209537, 16640, 2250;
163.285304, 9.844617, 194.440107, 16641, 6547;
162.410615, -19.574088, 203.564823, 16642, 3647;
184.256275, 0.482350, 209.286795, 16643, 7461;
24.939772, 0.345505, 44.384554, 16644, 4636;
132.029215, -1.635286, 156.602839, 16645, 16340;
161.648739, 16.442651, 200.748099, 16646, 16592;
28.317080, -7.446307, 53.580494, 16647, 16453;
165.434755, -1.931984, 190.350250, 16648, 5904;
136.491777, 1.646458, 161.176826, 16649, 1282;
23.173728, 20.780913, 9.586405, 16650, 319;
35.197907, 0.110278, 61.608142, 16651, 11722;
146.126717, -1.451347, 170.788371, 16652, 16608;
24.948149, 0.858121, 44.363179, 16653, 16422;
49.450611, -9.834851, 71.417733, 16654, 16172;
21.251934, 16.826821, 7.346252, 16655, 15655;
152.510532, -0.620574, 177.344630, 16656, 6196;
64.201506, 1.877566, 125.028204, 16657, 14794;
68.513496, -9.224537, 90.373631, 16658, 14690;
133.156708, 0.909943, 157.762039, 16659, 16555;
-3.512647, 18.959205, 17.540520, 16660, 6296;
4.237779, 15.500523, 10.077363, 16661, 5961;
126.665565, -0.397643, 151.167287, 16662, 14268;
94.992578, 0.320157, 119.484153, 16663, 7246;
71.518782, 1.390412, 107.352883, 16664, 3667;
15.681997, 19.205552, 2.069412, 16665, 0;
106.901512, -0.904094, 131.343938, 16666, 16063;
41.493591, -9.023558, 63.481886, 16667, 15739;
-2.639366, -1.540421, 27.843476, 16668, 100;
147.485507, 0.035585, 172.091451, 16669, 16549;
42.469892, -9.005432, 64.424029, 16670, 4508;
-3.598240, 1.889770, 25.233703, 16671, 8052;
-1.259842, 20.014913, 15.393645, 16672, 12735;
162.533631, 15.312550, 199.690258, 16673, 10619;
-2.460122, 8.863533, 19.082004, 16674, 10877;
-1.441611, 0.760085, 25.257514, 16675, 4135;
1.601774, 6.956171, 18.397620, 16676, 1450;
30.692155, -3.365593, 50.748745, 16677, 16336;
164.064818, 6.894584, 191.945626, 16678, 16601;
78.635490, 1.545000, 104.249209, 16679, 16587;
137.242640, 0.065291, 161.771180, 16680, 1563;
39.565384, -8.315451, 61.438206, 16681, 16134;
4.956422, 16.256673, 9.210195, 16682, 3970;
110.637214, -1.902076, 135.065267, 16683, 1503;
153.554931, 1.365840, 178.443722, 16684, 16503;
67.784323, 0.967331, 114.724147, 16685, 14039;
21.165326, 16.814262, 7.262790, 16686, 15655;
28.877462, -1.431921, 48.486605, 16687, 14951;
34.226037, -7.850578, 56.325462, 16688, 16366;
81.275241, -0.513853, 105.504704, 16689, 8051;
1.498881, 18.378235, 12.510609, 16690, 2536;
52.531362, -9.666390, 74.457071, 16691, 14757;
15.723085, 18.758535, 1.882657, 16692, 0;
112.801362, -1.106203, 137.242862, 16693, 16239;
143.645855, -0.891896, 168.213345, 16694, 11434;
72.307220, -8.892479, 94.181820, 16695, 5932;
59.131013, -1.605648, 134.457220, 16696, 16298;
153.602621, -0.031142, 178.448019, 16697, 7654;
190.271625, -1.252454, 215.288512, 16698, 16544;
31.854865, 1.322581, 51.262436, 16699, 16043;
109.814117, 1.473028, 134.388483, 16700, 14963;
137.654992, 0.568826, 162.184943, 16701, 9666;
101.479281, -0.912375, 125.920497, 16702, 11192;
109.167266, -0.604570, 133.622720, 16703, 5431;
189.798888, 1.615873, 214.950302, 16704, 10106;
-2.391377, 13.884983, 16.904664, 16705, 15031;
179.370306, -1.669834, 204.361348, 16706, 16186;
146.232550, -1.534290, 170.878614, 16707, 16694;
59.668034, -7.014896, 81.374909, 16708, 4141;
101.000561, -1.428202, 125.416577, 16709, 5744;
52.787522, -1.017731, 114.719684, 16710, 16406;
5.092711, 21.850407, 9.704301, 16711, 7821;
7.525172, 21.444426, 7.334509, 16712, 24;
162.420916, 7.575000, 192.148494, 16713, 15649;
8.263634, 15.664789, 6.193876, 16714, 11906;
162.698325, 10.444534, 194.940715, 16715, 9008;
57.083723, -8.322705, 78.859562, 16716, 7784;
6.888765, 18.685041, 7.145776, 16717, 496;
70.812637, -8.499974, 92.652208, 16718, 6282;
63.202901, 1.684403, 127.916533, 16719, 15177;
-3.234729, 12.363704, 18.135632, 16720, 13426;
1.369192, 2.216809, 23.063028, 16721, 8316;
163.013412, 3.757305, 188.661882, 16722, 3502;
99.929320, -1.706291, 124.299667, 16723, 4432;
67.242944, 0.878187, 115.431139, 16724, 14673;
68.304915, -0.827650, 113.019779, 16725, 647;
163.041889, -18.412409, 202.484085, 16726, 15665;
183.496607, -1.767639, 208.488689, 16727, 15608;
162.126541, 0.207786, 186.982066, 16728, 2836;
-3.530343, 10.028944, 19.306016, 16729, 16599;
8.313226, 17.722478, 5.693988, 16730, 16094;
184.862183, 1.719578, 209.980334, 16731, 9855;
163.254998, 16.984380, 201.460102, 16732, 5775;
129.686844, 1.407222, 154.307176, 16733, 8814;
162.520666, -4.409583, 188.745397, 16734, 15210;
170.017030, 1.238048, 194.924180, 16735, 16508;
58.321423, -8.724138, 80.141658, 16736, 14166;
191.623508, -0.772540, 216.698119, 16737, 7388;
176.155116, 0.224366, 201.137774, 16738, 5003;
100.411149, -1.897159, 124.791729, 16739, 15555;
122.239355, -0.829323, 146.679038, 16740, 925;
53.687017, -7.614586, 75.415541, 16741, 16101;
41.454023, 0.260475, 80.193224, 16742, 4133;
3.514363, 14.884951, 10.939444, 16743, 12136;
10.818368, -1.512733, 30.909952, 16744, 3612;
137.720944, 0.132327, 162.254159, 16745, 16680;
10.575259, 20.670731, 4.343042, 16746, 15946;
66.100116, -0.277672, 117.558935, 16747, 10525;
30.959526, -2.608079, 50.738547, 16748, 1601;
1.731479, -0.357084, 25.550673, 16749, 6331;
62.752339, 1.189984, 128.831990, 16750, 8085;
15.516522, 17.648035, 1.556830, 16751, 0;
117.342449, 1.464469, 141.918130, 16752, 6894;
2.761437, 18.394071, 11.247236, 16753, 1181;
115.810420, -1.204329, 140.250319, 16754, 9791;
170.096770, 0.625656, 194.992467, 16755, 16508;
177.176868, 0.334929, 202.164345, 16756, 3950;
38.796853, -1.335900, 72.235292, 16757, 8063;
75.907123, -4.817618, 98.195657, 16758, 15001;
28.061289, -9.218040, 55.361159, 16759, 2791;
162.874979, -17.415660, 201.472593, 16760, 10451;
166.363506, 1.819269, 191.312778, 16761, 4413;
-2.895982, 9.647733, 18.954038, 16762, 11640;
163.370266, -1.688849, 188.261388, 16763, 9166;
-2.074514, 1.993827, 24.393710, 16764, 12889;
111.989026, 0.524123, 136.507997, 16765, 16007;
156.610760, -0.860003, 181.452156, 16766, 1992;
93.123635, 0.853064, 117.857107, 16767, 1082;
8.058491, 15.166489, 6.583121, 16768, 2561;
64.531070, -7.803517, 86.297239, 16769, 9180;
34.011849, -0.903327, 59.318497, 16770, 16392;
72.256605, 0.890372, 101.590836, 16771, 9748;
138.945937, -1.665454, 163.578423, 16772, 14043;
106.272875, 1.227482, 130.792835, 16773, 13236;
-0.202705, 10.100205, 16.586571, 16774, 1434;
-6.430858, 0.218114, 28.386341, 16775, 7318;
-3.016952, 21.074107, 17.294734, 16776, 15193;
47.680748, -1.364564, 99.454719, 16777, 12240;
191.544979, 0.987261, 216.645044, 16778, 4236;
142.734421, 1.499080, 167.351070, 16779, 7398;
6.918833, -0.042278, 26.767605, 16780, 2160;
18.272223, 1.696809, 37.661276, 16781, 6761;
15.264680, 17.250783, 1.469946, 16782, 0;
-8.146115, 0.958641, 29.860902, 16783, 12200;
65.754144, -8.283412, 87.546682, 16784, 10495;
163.514480, 12.800771, 197.405131, 16785, 16641;
13.902313, 0.989983, 33.327736, 16786, 10638;
31.724194, -1.609201, 51.330040, 16787, 14565;
92.429450, -1.936385, 116.798617, 16788, 14101;
28.334984, -8.404188, 54.507917, 16789, 8145;
155.311599, 0.442599, 180.161678, 16790, 16054;
144.526000, -0.890472, 169.093491, 16791, 16694;
17.728978, 16.240196, 4.123372, 16792, 3750;
180.600872, -1.002113, 205.609713, 16793, 2890;
-1.294314, 3.752651, 22.473159, 16794, 12144;
188.441440, 1.286137, 213.549589, 16795, 12254;
70.429551, -9.326730, 92.292409, 16796, 16658;
113.887162, -1.895815, 138.315247, 16797, 1302;
75.705275, -8.319531, 97.534212, 16798, 14133;
13.119981, 1.519152, 32.511415, 16799, 13539;
138.613601, -0.062329, 163.148068, 16800, 16680;
70.501787, 1.231549, 108.226482, 16801, 3667;
30.472640, -5.211460, 51.778494, 16802, 13434;
103.396444, 1.478019, 127.977764, 16803, 10201;
173.631317, -0.200204, 198.557932, 16804, 5064;
11.386986, -0.386352, 31.000760, 16805, 12528;
90.648906, -0.418860, 115.059887, 16806, 9229;
162.795648, 16.693845, 201.093592, 16807, 5994;
5.556975, 17.643446, 8.451017, 16808, 11585;
51.868019, -8.998114, 73.708924, 16809, 6054;
162.776034, 1.249287, 187.665024, 16810, 4759;
-0.978889, 2.038012, 23.899094, 16811, 2068;
6.915218, 20.489084, 7.509517, 16812, 9255;
73.306905, 0.245652, 101.059787, 16813, 1928;
65.082972, -6.531177, 86.811676, 16814, 13374;
146.438260, -0.615603, 171.019386, 16815, 16694;
51.883378, -9.569375, 73.799879, 16816, 3460;
2.172858, 6.275463, 18.924353, 16817, 4212;
164.237155, -12.289719, 196.743000, 16818, 9271;
29.401861, -6.098046, 52.176523, 16819, 16453;
140.302444, 1.767722, 164.989604, 16820, 4078;
49.490909, -1.502877, 104.694145, 16821, 16270;
98.852377, -1.048756, 123.230211, 16822, 3079;
122.449702, 1.062017, 147.011369, 16823, 13282;
75.051172, -1.208560, 100.086816, 16824, 13545;
79.606424, 0.765014, 104.535480, 16825, 1879;
161.774809, 8.843865, 193.165893, 16826, 15383;
177.802807, 1.573122, 202.908100, 16827, 8259;
60.698814, 1.060348, 135.398558, 16828, 15595;
53.353700, -8.362242, 75.133292, 16829, 16538;
29.491540, -9.173212, 55.226799, 16830, 11259;
-2.909802, 9.017924, 19.341938, 16831, 13081;
30.455504, 0.998309, 49.866681, 16832, 16265;
100.614986, 0.871462, 125.133947, 16833, 12815;
190.952629, -0.892321, 216.016830, 16834, 16544;
101.319189, 1.386646, 125.915486, 16835, 16375;
93.901002, -1.779383, 118.278521, 16836, 16788;
61.058706, -0.969713, 136.538616, 16837, 4215;
9.041880, 1.271314, 28.343992, 16838, 4784;
61.544740, -9.691837, 83.451153, 16839, 6893;
79.635594, 0.488085, 104.410041, 16840, 1879;
162.391696, -1.895251, 187.326910, 16841, 16400;
112.638578, -0.900408, 137.074676, 16842, 16239;
2.693259, 14.453245, 11.851738, 16843, 16347;
149.861700, -1.430492, 174.459345, 16844, 7872;
118.803441, -0.263818, 143.290753, 16845, 15728;
44.911198, -0.695768, 91.270982, 16846, 306;
53.360280, -6.769546, 75.058449, 16847, 15965;
23.530423, 21.704875, 10.225656, 16848, 7191;
6.552790, 19.844125, 7.672756, 16849, 15373;
-1.536289, 16.873167, 15.579369, 16850, 1030;
74.119677, -0.478457, 100.415816, 16851, 15824;
167.583275, 1.575651, 192.483682, 16852, 1389;
150.579093, 1.991702, 175.637791, 16853, 1070;
29.365882, 1.149860, 48.774067, 16854, 16265;
43.490584, -9.892233, 65.642230, 16855, 15705;
149.523980, 1.502187, 174.315647, 16856, 11742;
-2.540796, 2.323260, 24.329016, 16857, 5938;
106.326652, 1.128220, 130.834879, 16858, 4792;
172.245679, 0.328481, 197.161311, 16859, 11489;
97.537506, -1.475489, 121.905172, 16860, 14827;
74.862925, -1.059752, 100.144579, 16861, 13545;
65.565848, 1.065237, 120.961815, 16862, 6462;
188.083728, 0.753661, 213.124033, 16863, 10455;
7.877917, 19.632703, 6.336595, 16864, 14640;
20.706832, 15.799181, 7.058731, 16865, 7283;
1.585961, 7.127235, 18.238106, 16866, 1450;
3.097633, -0.788911, 25.886782, 16867, 16089;
165.319163, 0.142853, 190.168835, 16868, 16329;
184.809731, 0.615947, 209.833661, 16869, 9084;
12.123402, 15.982591, 2.755278, 16870, 0;
73.581982, -8.941440, 95.456519, 16871, 16718;
169.010415, 0.692256, 193.886240, 16872, 7940;
16.458759, 21.247662, 4.075197, 16873, 126;
162.326891, 5.670372, 190.020117, 16874, 1759;
177.005442, 0.508308, 201.925451, 16875, 10723;
23.414514, 19.168898, 9.488565, 16876, 10274;
140.178919, 1.223442, 164.792380, 16877, 16701;
182.257880, 1.892200, 207.357156, 16878, 3796;
29.887551, 0.748085, 49.305124, 16879, 10657;
61.713085, 0.083228, 131.906557, 16880, 422;
163.027830, 6.882060, 191.419939, 16881, 16874;
105.395147, 1.269494, 129.930992, 16882, 5747;
-2.445151, 19.961350, 16.564959, 16883, 3082;
52.527828, 0.546519, 114.580632, 16884, 16406;
54.158496, -8.977974, 75.994409, 16885, 16342;
78.565201, 0.467087, 103.545940, 16886, 1879;
11.579013, 17.721562, 2.436946, 16887, 0;
-1.515352, 11.942507, 16.656569, 16888, 10375;
69.024388, 1.102167, 110.841144, 16889, 1687;
50.103619, -8.012418, 71.861701, 16890, 4480;
177.688546, 1.497354, 202.728643, 16891, 3471;
161.712094, -1.011053, 186.555729, 16892, 3365;
-2.848653, 3.639165, 23.349496, 16893, 858;
0.197635, 6.412466, 19.424611, 16894, 1136;
163.917665, 15.745389, 200.377223, 16895, 16785;
113.964365, -0.394253, 138.424448, 16896, 502;
32.283091, -1.997352, 56.717110, 16897, 11117;
13.399738, 0.028150, 32.878370, 16898, 15033;
40.404811, -1.263104, 77.367860, 16899, 8196;
52.889870, -7.944051, 74.644670, 16900, 13167;
-2.887043, 20.741479, 17.111571, 16901, 14839;
45.516002, -6.718763, 67.191402, 16902, 16176;
15.097731, 20.138268, 2.403581, 16903, 0;
80.827550, -1.699745, 104.936630, 16904, 15997;
166.611099, 1.898864, 191.554726, 16905, 10391;
36.464740, -1.393504, 65.520553, 16906, 13678;
22.619378, 1.478309, 42.013992, 16907, 7148;
162.487595, 13.453694, 197.831101, 16908, 4389;
148.679621, 1.107768, 173.452641, 16909, 3328;
180.026913, 0.648492, 204.950181, 16910, 9138;
159.496421, -0.764846, 184.332472, 16911, 8798;
40.867751, -6.628667, 62.525607, 16912, 14950;
0.692847, 11.002967, 15.315469, 16913, 1434;
104.040059, 1.341598, 128.591410, 16914, 12167;
10.724763, 20.131670, 3.907953, 16915, 7559;
82.437049, -1.313014, 106.513833, 16916, 15997;
-0.429018, 13.951054, 14.988300, 16917, 15135;
70.409864, 1.392134, 108.290092, 16918, 5641;
6.059353, 17.761833, 7.944901, 16919, 12397;
167.107239, 0.618413, 191.959251, 16920, 10656;
163.186269, -3.806978, 188.806128, 16921, 948;
-2.412917, 14.059136, 16.880933, 16922, 4898;
161.902226, -15.191600, 199.151383, 16923, 6228;
1.286325, 19.803445, 12.841472, 16924, 12324;
13.716348, 18.426359, 0.512094, 16925, 0;
73.316459, -6.514709, 95.098229, 16926, 4505;
1.627460, 14.760430, 12.789796, 16927, 13750;
21.581209, 19.799908, 7.792398, 16928, 14563;
-9.218378, 1.008776, 30.929544, 16929, 1567;
72.161981, 0.312322, 101.018763, 16930, 15911;
42.583711, -8.576453, 64.435767, 16931, 1525;
3.448298, 1.311100, 23.785052, 16932, 10353;
32.715888, 0.675822, 57.792904, 16933, 16879;
167.310885, -0.940042, 192.155413, 16934, 11918;
16.017423, 21.502787, 4.042405, 16935, 15753;
37.250160, -6.229636, 58.910776, 16936, 12808;
57.942937, 0.944419, 131.111076, 16937, 4625;
162.631701, -14.609584, 198.661497, 16938, 2787;
39.149019, 0.803306, 72.989457, 16939, 3410;
190.292963, 0.310456, 215.269541, 16940, 7717;
170.395106, -1.059406, 195.241986, 16941, 2361;
162.860805, 8.072057, 192.480432, 16942, 16874;
174.610359, 1.265769, 199.517775, 16943, 15857;
41.247647, -7.428120, 62.958818, 16944, 9114;
137.555423, -1.473683, 162.132286, 16945, 10226;
6.847876, 20.251300, 7.498146, 16946, 15836;
69.307176, 0.258282, 109.256743, 16947, 13084;
160.029118, 1.059881, 184.919736, 16948, 2650;
131.892091, -0.478121, 156.394625, 16949, 12002;
18.323984, 1.167604, 37.727414, 16950, 3721;
10.620993, -0.887986, 30.478069, 16951, 12532;
92.361966, -1.782589, 116.727761, 16952, 3669;
128.935900, -1.706698, 153.452527, 16953, 11041;
54.371240, -7.148406, 76.077525, 16954, 11688;
4.617189, -0.495613, 25.688253, 16955, 83;
139.701296, 1.015062, 164.279337, 16956, 16701;
12.536072, 19.157838, 1.866460, 16957, 0;
17.052737, 18.185825, 3.058541, 16958, 6256;
18.675425, 19.833261, 5.022197, 16959, 1918;
135.415377, 1.900128, 160.132133, 16960, 16216;
8.955578, 21.491711, 6.135016, 16961, 11240;
90.521481, -0.753533, 114.904160, 16962, 2699;
109.871282, 1.827278, 134.442732, 16963, 14963;
-6.910219, 1.495538, 28.567415, 16964, 7793;
161.362740, 9.223413, 193.510973, 16965, 12924;
-2.348291, 3.929786, 22.841607, 16966, 15947;
70.605735, -8.037587, 92.404523, 16967, 2470;
22.520947, 16.124752, 8.726957, 16968, 4540;
35.312665, -8.937942, 57.855413, 16969, 16366;
55.901654, 1.265314, 124.998052, 16970, 3294;
54.978097, -7.128035, 76.684493, 16971, 15292;
83.156125, 1.129177, 107.835023, 16972, 15106;
38.290515, -1.050560, 71.034359, 16973, 7400;
1.197404, 16.117173, 12.941545, 16974, 7344;
32.952779, -7.334993, 55.037380, 16975, 11020;
2.216597, -0.440905, 25.583564, 16976, 16412;
63.954734, 1.434989, 125.127777, 16977, 6832;
4.145508, 17.836365, 9.856352, 16978, 48;
42.572953, -0.588261, 84.137246, 16979, 7840;
12.151332, 20.700191, 3.272455, 16980, 16925;
168.401899, -0.841846, 193.250836, 16981, 16934;
7.422088, -0.878795, 27.666407, 16982, 253;
6.141875, 0.048849, 26.080356, 16983, 83;
57.419997, 0.192938, 129.169744, 16984, 5289;
53.909326, -6.676210, 75.612213, 16985, 15965;
163.833997, 4.621368, 189.853506, 16986, 16722;
28.152808, 1.727053, 47.549557, 16987, 6561;
60.203606, 1.534298, 136.398800, 16988, 10244;
-1.121238, 20.310676, 15.298875, 16989, 8274;
163.847249, -8.091028, 192.619404, 16990, 2236;
184.016815, -1.067942, 209.024276, 16991, 16107;
102.940176, 0.995977, 127.462468, 16992, 16833;
162.290025, 18.448473, 202.789083, 16993, 2010;
166.879439, -0.488533, 191.749823, 16994, 16203;
147.035145, -0.199851, 171.636170, 16995, 16549;
151.513820, -0.736915, 176.096575, 16996, 9040;
26.876510, -0.570378, 46.392637, 16997, 11628;
49.392446, -9.346998, 71.289385, 16998, 6401;
161.722734, -0.595230, 186.559522, 16999, 5571;
119.360204, 1.991248, 143.974344, 17000, 12297;
28.832859, 1.373785, 48.239285, 17001, 8366;
15.213035, 19.763647, 2.140538, 17002, 0;
53.362699, 1.707892, 117.987480, 17003, 1072;
160.735091, -1.760079, 185.653366, 17004, 3413;
114.095033, -0.315909, 138.560002, 17005, 502;
173.252138, 0.778680, 198.124844, 17006, 2632;
180.232155, -1.419503, 205.226959, 17007, 16186;
134.931803, -0.395376, 159.435464, 17008, 14383;
1.994628, -0.625143, 25.788131, 17009, 1424;
160.663257, -7.149623, 191.032883, 17010, 16152;
100.862822, 0.161609, 125.288845, 17011, 11799;
21.130855, 17.360367, 7.159909, 17012, 2624;
95.197545, 1.183262, 119.882700, 17013, 13068;
15.965593, -1.902358, 35.823962, 17014, 282;
0.071755, 20.561629, 14.163393, 17015, 12703;
37.875274, 0.319078, 69.370631, 17016, 15372;
182.503086, 0.523434, 207.423118, 17017, 8038;
84.536835, 1.987564, 109.453061, 17018, 440;
16.156384, 14.278248, 4.301386, 17019, 2900;
31.444217, -7.417289, 54.147977, 17020, 11054;
74.231597, 0.141419, 101.044783, 17021, 10790;
62.378592, -6.317015, 84.118375, 17022, 10458;
2.003589, 11.681548, 13.960573, 17023, 5866;
2.358048, -1.347434, 26.480985, 17024, 4640;
22.468440, 18.013882, 8.469342, 17025, 13585;
127.108148, -1.613950, 151.611472, 17026, 9886;
88.017237, 0.392155, 112.410739, 17027, 13566;
161.581010, 0.359188, 186.436568, 17028, 7345;
160.117849, 1.500536, 185.028412, 17029, 16351;
-8.390458, -0.343101, 30.420263, 17030, 7318;
17.830304, 21.700784, 5.326093, 17031, 13150;
61.537905, -8.657968, 83.326352, 17032, 15940;
31.495441, -4.367089, 51.975309, 17033, 14868;
45.905246, -1.818231, 93.619037, 17034, 1034;
8.538850, 15.468011, 6.019960, 17035, 8027;
30.224787, -2.429408, 49.982674, 17036, 1601;
99.517936, 1.753286, 124.223377, 17037, 15323;
21.849569, 20.496689, 8.237288, 17038, 11019;
47.560833, -9.688535, 69.537642, 17039, 16489;
162.834356, 4.464216, 189.056251, 17040, 5052;
22.357688, 16.463644, 8.498363, 17041, 5943;
46.200417, -8.849774, 68.046735, 17042, 4429;
0.424145, 1.852203, 23.628305, 17043, 7791;
159.652115, -0.413886, 184.499027, 17044, 10754;
187.946429, -1.921679, 212.941174, 17045, 8094;
10.489974, 0.406064, 29.927725, 17046, 5610;
